date,year,month,country,hs_code,commodity,critical,import_value_usd_m,export_value_usd_m,import_volume_teu,export_volume_teu
2024-03-01,2024,3,United Kingdom,1005,Maize (Corn),False,1692.97,1968.77,2249.2,1688.3
2024-03-01,2024,3,Brazil,1005,Maize (Corn),False,1465.15,1509.26,1770.3,1553.7
2024-03-01,2024,3,France,1005,Maize (Corn),False,2619.37,2483.23,2544.7,3353.1
2024-03-01,2024,3,Italy,1005,Maize (Corn),False,2136.23,1544.46,1736.2,1384.0
2024-03-01,2024,3,Netherlands,1005,Maize (Corn),False,2383.77,1301.19,2687.1,1604.0
2024-03-01,2024,3,Thailand,1005,Maize (Corn),False,1714.55,1680.88,1966.6,1586.5
2024-03-01,2024,3,Malaysia,1005,Maize (Corn),False,1072.3,733.83,1310.2,916.2
2024-03-01,2024,3,Singapore,1005,Maize (Corn),False,1582.0,1559.37,2149.5,1896.5
2024-03-01,2024,3,Australia,1005,Maize (Corn),False,527.13,401.82,469.1,375.7
2024-03-01,2024,3,Saudi Arabia,1005,Maize (Corn),False,2854.63,2144.49,2561.8,2228.3
2024-03-01,2024,3,Switzerland,1005,Maize (Corn),False,1998.8,1410.01,1619.3,1438.7
2024-03-01,2024,3,China,1201,Soya Beans,False,2449.48,1778.56,3011.3,1589.1
2024-03-01,2024,3,Mexico,1201,Soya Beans,False,1829.93,1630.09,2049.8,1429.0
2024-03-01,2024,3,Canada,1201,Soya Beans,False,2498.7,2906.81,2330.6,3085.6
2024-03-01,2024,3,Japan,1201,Soya Beans,False,2411.4,1016.27,2947.4,1143.9
2024-03-01,2024,3,Germany,1201,Soya Beans,False,746.91,386.74,672.9,369.4
2024-03-01,2024,3,South Korea,1201,Soya Beans,False,3021.11,3771.69,3446.0,3629.3
2024-03-01,2024,3,Vietnam,1201,Soya Beans,False,2368.44,2060.27,2180.6,1747.5
2024-03-01,2024,3,India,1201,Soya Beans,False,2760.86,2765.01,2331.5,3050.7
2024-03-01,2024,3,Taiwan,1201,Soya Beans,False,779.65,757.63,627.5,967.1
2024-03-01,2024,3,United Kingdom,1201,Soya Beans,False,1707.69,1317.12,1816.4,1411.7
2024-03-01,2024,3,Brazil,1201,Soya Beans,False,1617.67,1648.34,1571.7,1331.1
2024-03-01,2024,3,France,1201,Soya Beans,False,2954.39,1685.99,3439.3,1997.1
2024-03-01,2024,3,Italy,1201,Soya Beans,False,2131.73,2508.44,2961.6,2714.0
2024-03-01,2024,3,Netherlands,1201,Soya Beans,False,2744.92,1291.63,3642.6,1144.3
2024-03-01,2024,3,Thailand,1201,Soya Beans,False,1737.57,1704.13,1750.2,1464.8
2024-03-01,2024,3,Malaysia,1201,Soya Beans,False,1097.87,777.02,979.0,1047.7
2024-03-01,2024,3,Singapore,1201,Soya Beans,False,1985.87,2046.22,1946.9,1818.9
2024-03-01,2024,3,Australia,1201,Soya Beans,False,496.99,352.93,412.6,492.0
2024-03-01,2024,3,Saudi Arabia,1201,Soya Beans,False,2559.27,1313.69,3308.5,1680.9
2024-03-01,2024,3,Switzerland,1201,Soya Beans,False,2546.58,1577.76,2110.8,1946.9
2024-04-01,2024,4,China,1005,Maize (Corn),False,2087.73,1804.45,2056.5,1530.0
2024-04-01,2024,4,Mexico,1005,Maize (Corn),False,1350.28,840.61,1309.6,734.3
2024-04-01,2024,4,Canada,1005,Maize (Corn),False,2334.43,2950.04,2542.6,3000.5
2024-04-01,2024,4,Japan,1005,Maize (Corn),False,1840.05,1384.13,1812.7,1914.2
2024-04-01,2024,4,Germany,1005,Maize (Corn),False,572.38,551.25,464.6,563.8
2024-04-01,2024,4,South Korea,1005,Maize (Corn),False,2221.55,2054.79,2309.7,2157.4
2024-04-01,2024,4,Vietnam,1005,Maize (Corn),False,2221.19,2695.63,2138.5,3164.8
2024-04-01,2024,4,India,1005,Maize (Corn),False,2248.25,2841.68,2802.2,2442.6
2024-04-01,2024,4,Taiwan,1005,Maize (Corn),False,612.22,515.65,595.9,688.4
2024-04-01,2024,4,United Kingdom,1005,Maize (Corn),False,1342.18,1639.78,1127.9,2083.2
2024-04-01,2024,4,Brazil,1005,Maize (Corn),False,1142.71,767.07,1515.2,980.5
2024-04-01,2024,4,France,1005,Maize (Corn),False,2382.71,3037.17,3047.2,3281.4
2024-04-01,2024,4,Italy,1005,Maize (Corn),False,1484.57,1407.2,1573.7,1614.9
2024-04-01,2024,4,Netherlands,1005,Maize (Corn),False,1820.28,2077.42,2335.6,2602.9
2024-04-01,2024,4,Thailand,1005,Maize (Corn),False,1380.28,777.66,1528.1,975.7
2024-04-01,2024,4,Malaysia,1005,Maize (Corn),False,828.05,716.91,838.8,858.4
2024-04-01,2024,4,Singapore,1005,Maize (Corn),False,1307.7,556.25,1388.3,628.0
2024-04-01,2024,4,Australia,1005,Maize (Corn),False,416.46,422.28,565.4,370.2
2024-04-01,2024,4,Saudi Arabia,1005,Maize (Corn),False,2100.83,2622.67,2884.5,2870.3
2024-04-01,2024,4,Switzerland,1005,Maize (Corn),False,1823.6,1044.82,2339.5,1447.4
2024-04-01,2024,4,China,1201,Soya Beans,False,1000.7,506.36,1069.1,504.3
2024-04-01,2024,4,Mexico,1201,Soya Beans,False,686.76,594.83,905.0,790.9
2024-04-01,2024,4,Canada,1201,Soya Beans,False,1166.12,1262.9,1323.6,1560.6
2024-04-01,2024,4,Japan,1201,Soya Beans,False,1055.58,1208.69,947.9,1544.1
2024-04-01,2024,4,Germany,1201,Soya Beans,False,252.6,257.39,347.5,296.2
2024-04-01,2024,4,South Korea,1201,Soya Beans,False,1481.62,1673.78,1808.6,1414.1
2024-04-01,2024,4,Vietnam,1201,Soya Beans,False,918.84,1117.17,1119.5,1260.7
2024-04-01,2024,4,India,1201,Soya Beans,False,937.3,479.71,1137.8,451.3
2024-04-01,2024,4,Taiwan,1201,Soya Beans,False,302.26,346.5,300.7,384.8
2024-04-01,2024,4,United Kingdom,1201,Soya Beans,False,610.47,516.61,750.8,484.3
2024-04-01,2024,4,Brazil,1201,Soya Beans,False,620.16,576.13,799.6,585.7
2024-04-01,2024,4,France,1201,Soya Beans,False,1419.93,1168.94,1163.7,989.2
2024-04-01,2024,4,Italy,1201,Soya Beans,False,1046.69,491.68,1335.9,684.4
2024-04-01,2024,4,Netherlands,1201,Soya Beans,False,1261.15,964.86,1185.0,865.1
2024-04-01,2024,4,Thailand,1201,Soya Beans,False,664.89,559.39,721.4,655.2
2024-04-01,2024,4,Malaysia,1201,Soya Beans,False,472.25,259.5,471.7,323.3
2024-04-01,2024,4,Singapore,1201,Soya Beans,False,922.12,1065.18,1273.8,1362.1
2024-04-01,2024,4,Australia,1201,Soya Beans,False,272.93,339.01,325.6,414.8
2024-04-01,2024,4,Saudi Arabia,1201,Soya Beans,False,1085.14,1311.68,1323.5,1754.7
2024-04-01,2024,4,Switzerland,1201,Soya Beans,False,837.85,613.25,712.8,833.7
2024-05-01,2024,5,China,1005,Maize (Corn),False,898.55,1155.35,966.4,1483.3
2024-05-01,2024,5,Mexico,1005,Maize (Corn),False,513.49,570.45,566.8,581.8
2024-05-01,2024,5,Canada,1005,Maize (Corn),False,1022.42,731.66,1314.7,931.8
2024-05-01,2024,5,Japan,1005,Maize (Corn),False,769.69,607.15,679.7,487.8
2024-05-01,2024,5,Germany,1005,Maize (Corn),False,217.45,196.7,273.0,269.5
2024-05-01,2024,5,South Korea,1005,Maize (Corn),False,1091.21,439.85,1298.5,406.4
2024-05-01,2024,5,Vietnam,1005,Maize (Corn),False,922.17,743.9,891.6,728.5
2024-05-01,2024,5,India,1005,Maize (Corn),False,882.77,491.85,1080.0,509.9
2024-05-01,2024,5,Taiwan,1005,Maize (Corn),False,283.07,261.59,265.0,259.7
2024-05-01,2024,5,United Kingdom,1005,Maize (Corn),False,664.39,517.94,576.6,614.2
2024-05-01,2024,5,Brazil,1005,Maize (Corn),False,485.37,397.56,448.4,321.1
2024-05-01,2024,5,France,1005,Maize (Corn),False,1095.11,865.99,1142.5,1172.4
2024-05-01,2024,5,Italy,1005,Maize (Corn),False,727.64,675.06,943.1,724.3
2024-05-01,2024,5,Netherlands,1005,Maize (Corn),False,1036.69,936.67,1047.7,1259.1
2024-05-01,2024,5,Thailand,1005,Maize (Corn),False,560.89,455.98,666.7,527.2
2024-05-01,2024,5,Malaysia,1005,Maize (Corn),False,366.63,374.35,445.9,418.4
2024-05-01,2024,5,Singapore,1005,Maize (Corn),False,695.26,381.16,852.8,531.6
2024-05-01,2024,5,Australia,1005,Maize (Corn),False,188.48,109.36,257.0,114.4
2024-05-01,2024,5,Saudi Arabia,1005,Maize (Corn),False,1024.25,843.95,1165.2,844.2
2024-05-01,2024,5,Switzerland,1005,Maize (Corn),False,834.18,712.06,908.6,809.3
2024-05-01,2024,5,China,1201,Soya Beans,False,2908.36,1320.14,2953.4,1178.1
2024-05-01,2024,5,Mexico,1201,Soya Beans,False,1884.95,1171.72,2375.0,1369.5
2024-05-01,2024,5,Canada,1201,Soya Beans,False,3134.12,3141.55,3048.0,3452.5
2024-05-01,2024,5,Japan,1201,Soya Beans,False,2192.51,1333.83,1917.5,1768.2
2024-05-01,2024,5,Germany,1201,Soya Beans,False,629.11,326.09,594.2,312.4
2024-05-01,2024,5,South Korea,1201,Soya Beans,False,2878.45,2958.4,3453.7,3412.7
2024-05-01,2024,5,Vietnam,1201,Soya Beans,False,2907.38,1304.12,3384.8,1503.4
2024-05-01,2024,5,India,1201,Soya Beans,False,2865.24,1985.67,3024.4,1992.2
2024-05-01,2024,5,Taiwan,1201,Soya Beans,False,745.94,728.07,712.4,961.6
2024-05-01,2024,5,United Kingdom,1201,Soya Beans,False,1964.72,1539.18,2739.8,1676.6
2024-05-01,2024,5,Brazil,1201,Soya Beans,False,1266.01,1534.65,1268.3,1283.4
2024-05-01,2024,5,France,1201,Soya Beans,False,2806.91,2951.97,2637.9,3660.3
2024-05-01,2024,5,Italy,1201,Soya Beans,False,2501.81,3049.9,3361.8,2770.3
2024-05-01,2024,5,Netherlands,1201,Soya Beans,False,2846.27,3401.32,2692.0,4760.1
2024-05-01,2024,5,Thailand,1201,Soya Beans,False,1810.76,2245.96,1786.3,2069.8
2024-05-01,2024,5,Malaysia,1201,Soya Beans,False,1203.44,786.41,1615.7,709.4
2024-05-01,2024,5,Singapore,1201,Soya Beans,False,1929.51,1863.44,2599.3,2006.5
2024-05-01,2024,5,Australia,1201,Soya Beans,False,601.17,417.05,551.4,519.0
2024-05-01,2024,5,Saudi Arabia,1201,Soya Beans,False,3009.46,3544.06,2679.7,2959.9
2024-05-01,2024,5,Switzerland,1201,Soya Beans,False,2324.01,1952.0,2731.7,1841.3
2024-06-01,2024,6,China,1005,Maize (Corn),False,632.58,742.78,736.5,935.5
2024-06-01,2024,6,Mexico,1005,Maize (Corn),False,452.27,576.94,369.7,513.5
2024-06-01,2024,6,Canada,1005,Maize (Corn),False,675.68,678.5,667.8,863.0
2024-06-01,2024,6,Japan,1005,Maize (Corn),False,568.69,345.26,477.4,482.0
2024-06-01,2024,6,Germany,1005,Maize (Corn),False,188.81,94.04,224.3,100.0
2024-06-01,2024,6,South Korea,1005,Maize (Corn),False,961.64,500.71,785.4,446.8
2024-06-01,2024,6,Vietnam,1005,Maize (Corn),False,780.57,964.95,656.6,1074.9
2024-06-01,2024,6,India,1005,Maize (Corn),False,748.41,302.24,606.1,253.8
2024-06-01,2024,6,Taiwan,1005,Maize (Corn),False,215.79,268.89,181.5,238.3
2024-06-01,2024,6,United Kingdom,1005,Maize (Corn),False,446.67,356.59,414.2,328.1
2024-06-01,2024,6,Brazil,1005,Maize (Corn),False,347.75,217.52,453.8,233.7
2024-06-01,2024,6,France,1005,Maize (Corn),False,919.78,1064.68,1027.7,1378.3
2024-06-01,2024,6,Italy,1005,Maize (Corn),False,539.44,526.88,735.9,617.4
2024-06-01,2024,6,Netherlands,1005,Maize (Corn),False,735.32,728.02,648.6,711.0
2024-06-01,2024,6,Thailand,1005,Maize (Corn),False,412.6,208.97,505.4,246.7
2024-06-01,2024,6,Malaysia,1005,Maize (Corn),False,310.79,319.57,400.0,282.3
2024-06-01,2024,6,Singapore,1005,Maize (Corn),False,461.97,338.85,405.9,427.2
2024-06-01,2024,6,Australia,1005,Maize (Corn),False,150.82,187.72,128.6,256.7
2024-06-01,2024,6,Saudi Arabia,1005,Maize (Corn),False,791.67,889.28,867.3,905.7
2024-06-01,2024,6,Switzerland,1005,Maize (Corn),False,630.23,807.42,514.1,935.2
2024-06-01,2024,6,China,1201,Soya Beans,False,785.32,720.13,730.5,580.6
2024-06-01,2024,6,Mexico,1201,Soya Beans,False,445.41,188.47,368.4,169.5
2024-06-01,2024,6,Canada,1201,Soya Beans,False,870.02,702.22,702.3,573.0
2024-06-01,2024,6,Japan,1201,Soya Beans,False,686.52,305.23,633.8,250.6
2024-06-01,2024,6,Germany,1201,Soya Beans,False,179.6,178.62,158.2,190.7
2024-06-01,2024,6,South Korea,1201,Soya Beans,False,1080.21,488.49,1039.4,574.1
2024-06-01,2024,6,Vietnam,1201,Soya Beans,False,720.0,624.94,875.4,855.8
2024-06-01,2024,6,India,1201,Soya Beans,False,937.04,512.4,1242.2,426.0
2024-06-01,2024,6,Taiwan,1201,Soya Beans,False,231.7,190.64,197.1,188.7
2024-06-01,2024,6,United Kingdom,1201,Soya Beans,False,565.27,335.05,663.5,461.7
2024-06-01,2024,6,Brazil,1201,Soya Beans,False,390.52,161.44,374.6,138.5
2024-06-01,2024,6,France,1201,Soya Beans,False,827.46,637.62,985.7,794.1
2024-06-01,2024,6,Italy,1201,Soya Beans,False,612.45,559.76,753.4,654.7
2024-06-01,2024,6,Netherlands,1201,Soya Beans,False,843.9,672.53,1069.7,631.2
2024-06-01,2024,6,Thailand,1201,Soya Beans,False,467.01,211.94,486.4,254.1
2024-06-01,2024,6,Malaysia,1201,Soya Beans,False,325.73,155.15,454.5,158.7
2024-06-01,2024,6,Singapore,1201,Soya Beans,False,522.83,494.19,420.6,662.7
2024-06-01,2024,6,Australia,1201,Soya Beans,False,183.41,127.71,183.7,110.1
2024-06-01,2024,6,Saudi Arabia,1201,Soya Beans,False,836.94,712.68,745.8,860.2
2024-06-01,2024,6,Switzerland,1201,Soya Beans,False,645.88,297.89,612.6,244.8
2024-07-01,2024,7,China,1005,Maize (Corn),False,1630.56,1010.6,1515.5,813.3
2024-07-01,2024,7,Mexico,1005,Maize (Corn),False,915.4,491.22,1096.3,405.1
2024-07-01,2024,7,Canada,1005,Maize (Corn),False,1974.63,2424.77,1953.4,3266.4
2024-07-01,2024,7,Japan,1005,Maize (Corn),False,1441.41,1691.57,1748.4,1447.6
2024-07-01,2024,7,Germany,1005,Maize (Corn),False,426.84,416.54,547.9,524.6
2024-07-01,2024,7,South Korea,1005,Maize (Corn),False,2069.85,2030.77,2721.7,2573.9
2024-07-01,2024,7,Vietnam,1005,Maize (Corn),False,1672.21,853.39,2313.2,1131.3
2024-07-01,2024,7,India,1005,Maize (Corn),False,1622.19,1962.85,1821.5,2218.3
2024-07-01,2024,7,Taiwan,1005,Maize (Corn),False,507.49,379.73,625.1,486.8
2024-07-01,2024,7,United Kingdom,1005,Maize (Corn),False,1143.27,1101.79,1112.5,1398.5
2024-07-01,2024,7,Brazil,1005,Maize (Corn),False,774.58,762.59,948.5,1010.7
2024-07-01,2024,7,France,1005,Maize (Corn),False,1791.75,1933.25,2040.4,2275.4
2024-07-01,2024,7,Italy,1005,Maize (Corn),False,1433.0,775.73,1782.5,664.9
2024-07-01,2024,7,Netherlands,1005,Maize (Corn),False,1906.34,1006.69,2653.1,956.7
2024-07-01,2024,7,Thailand,1005,Maize (Corn),False,980.89,896.0,1066.9,1096.8
2024-07-01,2024,7,Malaysia,1005,Maize (Corn),False,666.19,486.44,839.5,531.8
2024-07-01,2024,7,Singapore,1005,Maize (Corn),False,1245.08,1288.44,1455.9,1091.2
2024-07-01,2024,7,Australia,1005,Maize (Corn),False,375.07,310.49,329.6,283.9
2024-07-01,2024,7,Saudi Arabia,1005,Maize (Corn),False,1537.95,1842.85,1786.9,1535.6
2024-07-01,2024,7,Switzerland,1005,Maize (Corn),False,1457.58,1497.77,1616.2,1940.4
2024-07-01,2024,7,China,1201,Soya Beans,False,2055.62,2185.86,1673.0,2408.5
2024-07-01,2024,7,Mexico,1201,Soya Beans,False,1247.05,758.11,1342.4,785.0
2024-07-01,2024,7,Canada,1201,Soya Beans,False,2032.43,2641.83,1689.3,3441.2
2024-07-01,2024,7,Japan,1201,Soya Beans,False,2024.28,945.2,2033.7,1104.6
2024-07-01,2024,7,Germany,1201,Soya Beans,False,466.28,498.32,471.3,441.0
2024-07-01,2024,7,South Korea,1201,Soya Beans,False,2652.37,1660.17,2681.4,1761.4
2024-07-01,2024,7,Vietnam,1201,Soya Beans,False,1983.63,2204.69,2357.0,2891.9
2024-07-01,2024,7,India,1201,Soya Beans,False,2250.33,2796.7,2271.6,3208.9
2024-07-01,2024,7,Taiwan,1201,Soya Beans,False,657.87,746.94,845.9,790.5
2024-07-01,2024,7,United Kingdom,1201,Soya Beans,False,1318.19,621.54,1192.5,661.8
2024-07-01,2024,7,Brazil,1201,Soya Beans,False,1079.3,665.95,960.4,833.8
2024-07-01,2024,7,France,1201,Soya Beans,False,2622.04,2207.52,3395.6,2977.3
2024-07-01,2024,7,Italy,1201,Soya Beans,False,1576.64,1809.48,1287.6,1570.4
2024-07-01,2024,7,Netherlands,1201,Soya Beans,False,2106.16,2114.35,2303.2,1956.9
2024-07-01,2024,7,Thailand,1201,Soya Beans,False,1359.45,1606.72,1736.1,1571.4
2024-07-01,2024,7,Malaysia,1201,Soya Beans,False,919.24,687.51,1231.1,592.7
2024-07-01,2024,7,Singapore,1201,Soya Beans,False,1762.39,1257.09,1874.2,1637.7
2024-07-01,2024,7,Australia,1201,Soya Beans,False,477.31,429.37,576.2,477.8
2024-07-01,2024,7,Saudi Arabia,1201,Soya Beans,False,1865.69,1536.04,2169.3,1349.9
2024-07-01,2024,7,Switzerland,1201,Soya Beans,False,1590.15,964.2,1788.3,901.8
2024-08-01,2024,8,China,1005,Maize (Corn),False,356.21,460.14,396.2,415.9
2024-08-01,2024,8,Mexico,1005,Maize (Corn),False,243.8,175.73,325.2,240.8
2024-08-01,2024,8,Canada,1005,Maize (Corn),False,375.62,460.88,475.3,411.7
2024-08-01,2024,8,Japan,1005,Maize (Corn),False,375.36,210.2,302.5,266.3
2024-08-01,2024,8,Germany,1005,Maize (Corn),False,90.18,110.87,96.1,129.3
2024-08-01,2024,8,South Korea,1005,Maize (Corn),False,489.64,567.97,443.8,523.9
2024-08-01,2024,8,Vietnam,1005,Maize (Corn),False,410.88,272.32,485.8,229.4
2024-08-01,2024,8,India,1005,Maize (Corn),False,397.31,225.51,508.0,280.8
2024-08-01,2024,8,Taiwan,1005,Maize (Corn),False,111.32,59.61,106.8,49.2
2024-08-01,2024,8,United Kingdom,1005,Maize (Corn),False,227.27,168.77,245.3,235.9
2024-08-01,2024,8,Brazil,1005,Maize (Corn),False,222.04,167.34,290.3,170.7
2024-08-01,2024,8,France,1005,Maize (Corn),False,417.98,191.16,518.8,176.1
2024-08-01,2024,8,Italy,1005,Maize (Corn),False,294.54,209.61,380.9,275.9
2024-08-01,2024,8,Netherlands,1005,Maize (Corn),False,399.33,492.39,421.8,572.6
2024-08-01,2024,8,Thailand,1005,Maize (Corn),False,268.38,233.27,288.9,190.7
2024-08-01,2024,8,Malaysia,1005,Maize (Corn),False,166.13,94.71,178.5,120.9
2024-08-01,2024,8,Singapore,1005,Maize (Corn),False,284.43,313.69,370.3,411.9
2024-08-01,2024,8,Australia,1005,Maize (Corn),False,71.74,42.03,96.5,40.3
2024-08-01,2024,8,Saudi Arabia,1005,Maize (Corn),False,419.83,367.83,571.9,350.6
2024-08-01,2024,8,Switzerland,1005,Maize (Corn),False,343.9,264.35,324.7,289.3
2024-08-01,2024,8,China,1201,Soya Beans,False,1286.93,737.38,1731.6,884.4
2024-08-01,2024,8,Mexico,1201,Soya Beans,False,977.31,702.26,1098.4,578.0
2024-08-01,2024,8,Canada,1201,Soya Beans,False,1422.37,1817.75,1316.7,1989.6
2024-08-01,2024,8,Japan,1201,Soya Beans,False,1507.07,1488.98,1355.9,1592.6
2024-08-01,2024,8,Germany,1201,Soya Beans,False,364.94,302.18,476.2,342.5
2024-08-01,2024,8,South Korea,1201,Soya Beans,False,1922.13,1400.64,2340.3,1480.4
2024-08-01,2024,8,Vietnam,1201,Soya Beans,False,1552.09,1648.16,1558.6,1671.0
2024-08-01,2024,8,India,1201,Soya Beans,False,1619.79,1519.05,1894.4,2088.9
2024-08-01,2024,8,Taiwan,1201,Soya Beans,False,388.26,337.7,356.2,318.7
2024-08-01,2024,8,United Kingdom,1201,Soya Beans,False,970.05,488.56,862.8,462.2
2024-08-01,2024,8,Brazil,1201,Soya Beans,False,813.89,1028.09,983.6,1225.5
2024-08-01,2024,8,France,1201,Soya Beans,False,1635.51,785.69,2089.1,646.9
2024-08-01,2024,8,Italy,1201,Soya Beans,False,1338.63,972.92,1453.5,1081.9
2024-08-01,2024,8,Netherlands,1201,Soya Beans,False,1418.3,1420.15,1372.1,1260.5
2024-08-01,2024,8,Thailand,1201,Soya Beans,False,889.19,1023.81,933.4,1410.9
2024-08-01,2024,8,Malaysia,1201,Soya Beans,False,501.27,208.78,670.6,191.1
2024-08-01,2024,8,Singapore,1201,Soya Beans,False,1012.06,1116.98,919.4,1305.3
2024-08-01,2024,8,Australia,1201,Soya Beans,False,276.7,328.81,316.1,351.6
2024-08-01,2024,8,Saudi Arabia,1201,Soya Beans,False,1479.86,1008.27,1418.4,1396.6
2024-08-01,2024,8,Switzerland,1201,Soya Beans,False,1157.66,710.69,1244.2,678.3
2024-09-01,2024,9,China,1005,Maize (Corn),False,2375.31,2969.99,3233.5,2524.9
2024-09-01,2024,9,Mexico,1005,Maize (Corn),False,1386.32,1372.09,1216.3,1548.0
2024-09-01,2024,9,Canada,1005,Maize (Corn),False,2403.05,3122.73,2211.4,2705.5
2024-09-01,2024,9,Japan,1005,Maize (Corn),False,2086.06,1292.34,2681.3,1047.4
2024-09-01,2024,9,Germany,1005,Maize (Corn),False,611.34,468.77,830.8,632.0
2024-09-01,2024,9,South Korea,1005,Maize (Corn),False,3074.24,2418.36,3245.8,1965.5
2024-09-01,2024,9,Vietnam,1005,Maize (Corn),False,2567.97,3285.74,2379.2,3560.8
2024-09-01,2024,9,India,1005,Maize (Corn),False,2394.26,2120.87,2604.4,2468.2
2024-09-01,2024,9,Taiwan,1005,Maize (Corn),False,728.92,563.28,615.7,543.8
2024-09-01,2024,9,United Kingdom,1005,Maize (Corn),False,1318.07,1243.72,1457.0,1106.8
2024-09-01,2024,9,Brazil,1005,Maize (Corn),False,1224.3,1495.69,1619.7,1723.1
2024-09-01,2024,9,France,1005,Maize (Corn),False,2305.42,2559.14,1915.8,3452.9
2024-09-01,2024,9,Italy,1005,Maize (Corn),False,2027.53,1275.25,1738.0,1584.0
2024-09-01,2024,9,Netherlands,1005,Maize (Corn),False,2164.53,1773.21,1759.5,2390.4
2024-09-01,2024,9,Thailand,1005,Maize (Corn),False,1590.46,862.39,1881.8,937.0
2024-09-01,2024,9,Malaysia,1005,Maize (Corn),False,807.75,661.77,825.9,621.0
2024-09-01,2024,9,Singapore,1005,Maize (Corn),False,1981.41,1197.55,2376.0,1657.4
2024-09-01,2024,9,Australia,1005,Maize (Corn),False,434.6,228.49,530.7,258.1
2024-09-01,2024,9,Saudi Arabia,1005,Maize (Corn),False,2675.36,2223.37,3610.3,2061.5
2024-09-01,2024,9,Switzerland,1005,Maize (Corn),False,1939.88,2275.69,1709.9,2610.2
2024-09-01,2024,9,China,1201,Soya Beans,False,1160.47,623.34,1331.4,717.8
2024-09-01,2024,9,Mexico,1201,Soya Beans,False,732.84,410.74,757.8,440.5
2024-09-01,2024,9,Canada,1201,Soya Beans,False,1293.45,1622.33,1098.4,2221.1
2024-09-01,2024,9,Japan,1201,Soya Beans,False,1146.51,859.83,1302.2,823.7
2024-09-01,2024,9,Germany,1201,Soya Beans,False,285.85,324.34,230.0,433.0
2024-09-01,2024,9,South Korea,1201,Soya Beans,False,1393.53,1327.06,1512.9,1255.6
2024-09-01,2024,9,Vietnam,1201,Soya Beans,False,1073.45,914.65,1133.8,1052.6
2024-09-01,2024,9,India,1201,Soya Beans,False,984.27,1025.77,1110.7,1382.3
2024-09-01,2024,9,Taiwan,1201,Soya Beans,False,327.77,141.98,421.9,193.8
2024-09-01,2024,9,United Kingdom,1201,Soya Beans,False,753.3,560.55,850.7,740.5
2024-09-01,2024,9,Brazil,1201,Soya Beans,False,551.09,248.11,716.5,223.5
2024-09-01,2024,9,France,1201,Soya Beans,False,1400.77,1712.97,1323.1,2332.4
2024-09-01,2024,9,Italy,1201,Soya Beans,False,1058.63,1075.74,1185.7,1004.4
2024-09-01,2024,9,Netherlands,1201,Soya Beans,False,1220.27,538.52,1277.2,638.3
2024-09-01,2024,9,Thailand,1201,Soya Beans,False,803.66,462.49,663.1,371.0
2024-09-01,2024,9,Malaysia,1201,Soya Beans,False,494.17,358.58,429.8,459.9
2024-09-01,2024,9,Singapore,1201,Soya Beans,False,754.84,680.69,897.0,912.8
2024-09-01,2024,9,Australia,1201,Soya Beans,False,243.56,246.28,197.0,273.9
2024-09-01,2024,9,Saudi Arabia,1201,Soya Beans,False,1176.6,785.34,1590.6,938.9
2024-09-01,2024,9,Switzerland,1201,Soya Beans,False,972.26,503.66,1174.9,541.1
2024-10-01,2024,10,China,1005,Maize (Corn),False,1318.17,1078.54,1644.2,1375.4
2024-10-01,2024,10,Mexico,1005,Maize (Corn),False,996.51,1144.85,1003.6,976.2
2024-10-01,2024,10,Canada,1005,Maize (Corn),False,1675.74,2167.44,2236.0,2873.4
2024-10-01,2024,10,Japan,1005,Maize (Corn),False,1441.82,1814.7,1637.3,1926.4
2024-10-01,2024,10,Germany,1005,Maize (Corn),False,404.81,363.74,493.4,373.4
2024-10-01,2024,10,South Korea,1005,Maize (Corn),False,2128.52,2656.74,2728.3,2180.4
2024-10-01,2024,10,Vietnam,1005,Maize (Corn),False,1397.54,1735.44,1798.3,1651.8
2024-10-01,2024,10,India,1005,Maize (Corn),False,1579.59,670.08,2049.2,734.8
2024-10-01,2024,10,Taiwan,1005,Maize (Corn),False,442.03,232.41,362.6,317.6
2024-10-01,2024,10,United Kingdom,1005,Maize (Corn),False,1051.6,668.59,856.8,790.0
2024-10-01,2024,10,Brazil,1005,Maize (Corn),False,944.14,777.28,1132.6,1066.5
2024-10-01,2024,10,France,1005,Maize (Corn),False,1773.19,2005.77,1787.8,1619.5
2024-10-01,2024,10,Italy,1005,Maize (Corn),False,1446.2,1814.01,1207.2,2157.9
2024-10-01,2024,10,Netherlands,1005,Maize (Corn),False,1707.84,2014.48,2057.4,2604.7
2024-10-01,2024,10,Thailand,1005,Maize (Corn),False,1039.97,773.64,915.4,1034.1
2024-10-01,2024,10,Malaysia,1005,Maize (Corn),False,692.02,291.62,846.1,250.4
2024-10-01,2024,10,Singapore,1005,Maize (Corn),False,1230.47,729.16,1706.1,908.6
2024-10-01,2024,10,Australia,1005,Maize (Corn),False,355.89,212.4,335.6,240.7
2024-10-01,2024,10,Saudi Arabia,1005,Maize (Corn),False,1451.26,995.24,1958.2,1067.7
2024-10-01,2024,10,Switzerland,1005,Maize (Corn),False,1226.06,1436.63,1472.5,1538.1
2024-10-01,2024,10,China,1201,Soya Beans,False,1843.04,912.93,1794.4,903.5
2024-10-01,2024,10,Mexico,1201,Soya Beans,False,1427.74,1816.04,1188.7,2424.2
2024-10-01,2024,10,Canada,1201,Soya Beans,False,2421.03,1380.57,2625.1,1506.0
